;;DML;STOCK DE REPUESTOS GENERAL ;;;;FALTA;;;
;;Ubicación;Stock de Servicio Técnico al 11/12/2025;;;;QUEDA 1;;;
;;;;;;;;;;
;;Stock;;;;;;;;
;;;ITEM;TOTAL;UBICACIÓN ACTUAL;;;;CODIGO DE UBICACIÓN;X SIGNIFICA - ULTIMA CARGA GENERAL DE STOCK 26-06-2025
;Tipo Maquina;CODIGO;;;Estante;Fila;Posición;Box;;
216;Bateria;D006350;HOOK;7;3 ;2 ;A ;4;E03 -F02 -PA -B04;3 PEDIDOS POR DANIELA EL 21/10/2025
217;Bateria;D006390;GEAR;4;3;6;B ;2;E03-F06-PB -B02;
218;Bateria;D006400;WELDING FOOT SUPPORT ;5;3 ;5 ;B ;4;E03 -F05 -PB -B04;
219;Bateria;D006420;UPPER COVER ORANGE;2;6 ;4 ;;1;E06 -F04 -B01;
220;Bateria;D006430;BOTTOM PLASTIC TOOL COVER;8;7 ;2 ;;1;E07 -F02 -B01;X
221;Bateria;D006440;COVER;5;4 ;6 ;;1;E04 -F06 -B01;
222;Bateria;D006450;HANDLE;4;7 ;1 ;;1;E07 -F01 -B01;X
223;Bateria;D006460;SUPPORT;5;1 ;8 ;B ;2;E01 -F08 -PB -B02;X
224;Bateria;D006510;GUIDESTRAP PIN;9;3 ;3 ;B ;4;E03 -F03 -PB -B04;X
225;Bateria;D006570;SPRING;16;2 ;6 ;A ;1;E02 -F06 -PA -B01;
226;Bateria;D007030;SPECIAL SCREW;7;3 ;3 ;A ;4;E03 -F03 -PA -B04;
227;Bateria;B6001-2Z;BUSHING 6001 2Z;8;3 ;4 ;B ;4;E03 -F04 -PB -B04;
;;;;;;;;;;
228;Neumática;AZ10.193.0;SPRING AZ10193.0;4;3;7;B ;1;E03-F07-PB -B01;
229;Neumática;AZ11.028.0;GASKET DE08;4;3;7;B ;2;E03-F07-PB -B02;
230;Neumática;AZ20.001.0;SHAFT PART AZ20.001.0;4;3;7;B ;3;E03-F07-PB -B03;
;;;;;;;;;;
231;Manual;SP00903;CUTTING SET ;2;5 ;2 ;;2;E05 -F02 -B02;
232;Manual;SP00321;FMS, M5X8 (SUS);4;5 ;2 ;;1;E05 -F02 -B01;
233;Manual;SP00018;LEVER COMPLETE RED;4;6 ;3 ;;1;E06 -F03 -B01;
234;Manual;SP00023;NOSE HOOK;2;6 ;3 ;;3;E06 -F03 -B03;
235;Manual;SP00048;KNIFE COMPLETE CT-25;0;;;;;;
236;Manual;SP00327;CLAMP PLATE CTT-40;4;6 ;3 ;;4;E06 -F03 -B04;
237;Manual;SP00329;SPRING FOR CLAMP;1;6 ;3 ;;3;E06 -F03 -B03;
238;Manual;SP00351;KNIFE COMPLETE CT-40;1;5 ;2 ;;2;E05 -F02 -B02;
239;Manual;SP00372;MAIN SPRING CTT-20/25;6;3;7;A ;1;E03-F07-PA -B01;
240;Manual;SP00376;TOGGLE CTT-20;8;3;7;A ;2;E03-F07-PA -B02;
241;Manual;SP00379;BLADE LEVER CTT-20/25;13;3;7;A ;3;E03-F07-PA -B03;
242;Manual;SP00381;BOLT M4X8 CTT-20;3;3;7;A ;4;E03-F07-PA -B04;
243;Manual;SP00382;BOLT M4X6 CTT-20/25;11;3;8;A ;1;E03-F08-PA -B01;
244;Manual;SP00386;RATCHET WHEEL CTT-20;8;3;8;A ;2;E03-F08-PA -B02;
245;Manual;SP00387;STOP RING S-20;25;3;8;A ;3;E03-F08-PA -B03;
246;Manual;SP00388;NOSE HOOK CTT-20/25;17;3;8;A ;4;E03-F08-PA -B04;
247;Manual;S55;SEGUER 55;2;5 ;2 ;;1;E05 -F02 -B01;
248;Manual;GCT25;GANCHOS CT25;13;5 ;6 ;;4;E05 -F06 -B04;
249;Manual;GCTT40;GANCHOS CTT40;7;5 ;6 ;;3;E05 -F06 -B03;
